OID_,STATE_NAME,STATE_FIPS,SUB_REGION,STATE_ABBR,POINT_X,POINT_Y
3086,Connecticut,9,New England,CT,-71.83686972,41.34196148
3087,Connecticut,9,New England,CT,-71.84777219,41.3253485
3088,Connecticut,9,New England,CT,-71.86667839,41.32276969
3089,Connecticut,9,New England,CT,-72.28141588,41.28114551
3090,Connecticut,9,New England,CT,-72.3263549,41.28964121
3091,Connecticut,9,New England,CT,-72.37841232,41.35834829
3092,Connecticut,9,New England,CT,-72.37815298,41.27810218
3093,Connecticut,9,New England,CT,-72.52724491,41.26370262
3094,Connecticut,9,New England,CT,-72.90673431,41.27006322
3095,Connecticut,9,New England,CT,-73.10441858,41.1610394
3096,Connecticut,9,New England,CT,-73.65315141,40.99839248
3097,Connecticut,9,New England,CT,-73.6537238,41.0126173
3098,Connecticut,9,New England,CT,-73.72523762,41.10035418
3099,Connecticut,9,New England,CT,-73.4781208,41.2107549
3100,Connecticut,9,New England,CT,-73.55025968,41.2936207
3101,Connecticut,9,New England,CT,-73.5442932,41.36529848
3102,Connecticut,9,New England,CT,-73.53039211,41.52274551
3103,Delaware,10,South Atlantic,DE,-75.70707352,38.55759139
3104,Delaware,10,South Atlantic,DE,-75.7107127,38.64966582
3105,Delaware,10,South Atlantic,DE,-75.72459059,38.83028329
3106,Delaware,10,South Atlantic,DE,-75.75257642,39.14166028
3107,Delaware,10,South Atlantic,DE,-75.76131291,39.2478639
3108,Delaware,10,South Atlantic,DE,-75.76431921,39.2959598
3109,Delaware,10,South Atlantic,DE,-75.7723537,39.38311849
3110,Delaware,10,South Atlantic,DE,-75.79109459,39.72386599
3111,Delaware,10,South Atlantic,DE,-75.77492722,39.7245528
3112,Delaware,10,South Atlantic,DE,-75.74559199,39.77492938
3113,Delaware,10,South Atlantic,DE,-75.69477089,39.82045742
3114,Delaware,10,South Atlantic,DE,-75.64399428,39.8383065
3115,Delaware,10,South Atlantic,DE,-75.58344328,39.84011902
3116,Delaware,10,South Atlantic,DE,-75.46998611,39.8265475
3117,Delaware,10,South Atlantic,DE,-75.42046798,39.79898309
3118,Delaware,10,South Atlantic,DE,-75.41175459,39.78977077
3119,Delaware,10,South Atlantic,DE,-75.42764729,39.77824293
3120,Delaware,10,South Atlantic,DE,-75.46039408,39.76336201
3121,Delaware,10,South Atlantic,DE,-75.4747684,39.74183209
3122,Delaware,10,South Atlantic,DE,-75.4759743,39.7200844
3123,Delaware,10,South Atlantic,DE,-75.48928068,39.7148582
3124,Delaware,10,South Atlantic,DE,-75.61037459,39.61290531
3125,Delaware,10,South Atlantic,DE,-75.56264302,39.5668353
3126,Delaware,10,South Atlantic,DE,-75.58983579,39.46388001
3127,Delaware,10,South Atlantic,DE,-75.51521741,39.36705168
3128,Delaware,10,South Atlantic,DE,-75.40212251,39.25775002
3129,Delaware,10,South Atlantic,DE,-75.3973683,39.07314902
3130,Delaware,10,South Atlantic,DE,-75.32448861,39.01249893
3131,Delaware,10,South Atlantic,DE,-75.30753528,38.94602388
3132,Delaware,10,South Atlantic,DE,-75.19057092,38.80878229
3133,Delaware,10,South Atlantic,DE,-75.08276252,38.79992442
3134,Delaware,10,South Atlantic,DE,-75.04562301,38.44960219
3135,Delaware,10,South Atlantic,DE,-75.06792471,38.45007532
3136,Delaware,10,South Atlantic,DE,-75.09272128,38.45056388
3137,Delaware,10,South Atlantic,DE,-75.34984229,38.45532281
3138,Delaware,10,South Atlantic,DE,-75.69880248,38.46318272
3139,Delaware,10,South Atlantic,DE,-75.70707352,38.55759139
3140,District of Columbia,11,South Atlantic,DC,-77.00793071,38.96666711
3141,District of Columbia,11,South Atlantic,DC,-76.9109047,38.89010012
3142,District of Columbia,11,South Atlantic,DC,-77.0451474,38.7882339
3143,District of Columbia,11,South Atlantic,DC,-77.03494662,38.81402848
3144,District of Columbia,11,South Atlantic,DC,-77.04488812,38.82947769
3145,District of Columbia,11,South Atlantic,DC,-77.04010428,38.83852599
3146,District of Columbia,11,South Atlantic,DC,-77.0387768,38.86254291
3147,District of Columbia,11,South Atlantic,DC,-77.06758622,38.8862127
3148,District of Columbia,11,South Atlantic,DC,-77.07864908,38.91571121
3149,District of Columbia,11,South Atlantic,DC,-77.12232833,38.93217132
3150,District of Columbia,11,South Atlantic,DC,-77.04208822,38.99354119
3151,District of Columbia,11,South Atlantic,DC,-77.00793071,38.96666711
3152,Florida,12,South Atlantic,FL,-80.78566243,28.78519398
3153,Florida,12,South Atlantic,FL,-80.76241521,28.73633458
3154,Florida,12,South Atlantic,FL,-80.83210392,28.78618608
3155,Florida,12,South Atlantic,FL,-80.85070499,28.7856999
3156,Florida,12,South Atlantic,FL,-80.7471899,28.39899238
3157,Florida,12,South Atlantic,FL,-80.4922446,27.87017861
3158,Florida,12,South Atlantic,FL,-80.50935791,27.82570873
3159,Florida,12,South Atlantic,FL,-80.48185318,27.84572161
3160,Florida,12,South Atlantic,FL,-80.40137711,27.70358562
3161,Florida,12,South Atlantic,FL,-80.35737792,27.55566219
3162,Florida,12,South Atlantic,FL,-80.23963821,27.26464772
3163,Florida,12,South Atlantic,FL,-80.19009081,27.18568458
3164,Florida,12,South Atlantic,FL,-80.22398951,27.21506612
3165,Florida,12,South Atlantic,FL,-80.28963481,27.24133859
3166,Florida,12,South Atlantic,FL,-80.32679089,27.248262
3167,Florida,12,South Atlantic,FL,-80.29042052,27.21285342
3168,Florida,12,South Atlantic,FL,-80.22127332,27.20284229
3169,Florida,12,South Atlantic,FL,-80.14796718,27.10906931
3170,Florida,12,South Atlantic,FL,-80.09036322,26.97404369
3171,Florida,12,South Atlantic,FL,-80.1146101,26.97383751
3172,Florida,12,South Atlantic,FL,-80.05091081,26.7971977
3173,Florida,12,South Atlantic,FL,-80.0846956,26.32637762
3174,Florida,12,South Atlantic,FL,-80.12778081,25.97753652
3175,Florida,12,South Atlantic,FL,-80.19309881,25.76003239
3176,Florida,12,South Atlantic,FL,-80.30145582,25.61375182
3177,Florida,12,South Atlantic,FL,-80.32999119,25.49001508
3178,Florida,12,South Atlantic,FL,-80.30197562,25.40120078
3179,Florida,12,South Atlantic,FL,-80.41681668,25.24990278
3180,Florida,12,South Atlantic,FL,-80.42080709,25.1922194
3181,Florida,12,South Atlantic,FL,-80.55187608,25.21231869
3182,Florida,12,South Atlantic,FL,-80.6938249,25.152299
3183,Florida,12,South Atlantic,FL,-80.85680118,25.18563112
3184,Florida,12,South Atlantic,FL,-80.97587702,25.13050141
3185,Florida,12,South Atlantic,FL,-81.11901619,25.13418877
3186,Florida,12,South Atlantic,FL,-81.14822999,25.16469032
3187,Florida,12,South Atlantic,FL,-81.18378388,25.26887959
3188,Florida,12,South Atlantic,FL,-81.14056921,25.32076511
3189,Florida,12,South Atlantic,FL,-81.01156062,25.21442971
3190,Florida,12,South Atlantic,FL,-80.95102719,25.20253752
3191,Florida,12,South Atlantic,FL,-80.91527458,25.24672538
3192,Florida,12,South Atlantic,FL,-80.97428161,25.32245999
3193,Florida,12,South Atlantic,FL,-81.1433228,25.39682738
3194,Florida,12,South Atlantic,FL,-81.2583748,25.68110008
3195,Florida,12,South Atlantic,FL,-81.1999472,25.7104223
3196,Florida,12,South Atlantic,FL,-81.25620712,25.80310279
3197,Florida,12,South Atlantic,FL,-81.53074221,25.91465838
3198,Florida,12,South Atlantic,FL,-81.71829272,25.92358158
3199,Florida,12,South Atlantic,FL,-81.70569569,26.00017198
3200,Florida,12,South Atlantic,FL,-81.7947171,26.1111624
3201,Florida,12,South Atlantic,FL,-81.81385859,26.28446711
3202,Florida,12,South Atlantic,FL,-81.84935099,26.33219702
3203,Florida,12,South Atlantic,FL,-81.86421232,26.43955401
3204,Florida,12,South Atlantic,FL,-81.94201878,26.46756259
3205,Florida,12,South Atlantic,FL,-81.96811921,26.51738258
3206,Florida,12,South Atlantic,FL,-81.92877321,26.53498078
3207,Florida,12,South Atlantic,FL,-81.8842767,26.64298738
3208,Florida,12,South Atlantic,FL,-81.77391441,26.71026581
3209,Florida,12,South Atlantic,FL,-81.89710198,26.66376722
3210,Florida,12,South Atlantic,FL,-81.94445201,26.55071972
3211,Florida,12,South Atlantic,FL,-82.02147291,26.52467991
3212,Florida,12,South Atlantic,FL,-82.08366009,26.71579071
3213,Florida,12,South Atlantic,FL,-82.06827092,26.7669703
3214,Florida,12,South Atlantic,FL,-82.0517675,26.86670908
3215,Florida,12,South Atlantic,FL,-82.09787268,26.92178548
3216,Florida,12,South Atlantic,FL,-81.99143999,26.96305662
3217,Florida,12,South Atlantic,FL,-81.97919418,27.03168019
3218,Florida,12,South Atlantic,FL,-81.99285108,27.0316764
3219,Florida,12,South Atlantic,FL,-82.01268819,26.97655059
3220,Florida,12,South Atlantic,FL,-82.15320981,26.93706487
3221,Florida,12,South Atlantic,FL,-82.25745969,27.00440899
3222,Florida,12,South Atlantic,FL,-82.28217928,27.02455739
3223,Florida,12,South Atlantic,FL,-82.25758179,26.99790701
3224,Florida,12,South Atlantic,FL,-82.17649531,26.91369327
3225,Florida,12,South Atlantic,FL,-82.15382871,26.79012878
3226,Florida,12,South Atlantic,FL,-82.28984058,26.84988588
3227,Florida,12,South Atlantic,FL,-82.35543128,26.94889598
3228,Florida,12,South Atlantic,FL,-82.39817179,26.9985156
3229,Florida,12,South Atlantic,FL,-82.36866861,26.94793859
3230,Florida,12,South Atlantic,FL,-82.34362871,26.90363272
3231,Florida,12,South Atlantic,FL,-82.38003669,26.94729581
3232,Florida,12,South Atlantic,FL,-82.50692991,27.23699151
3233,Florida,12,South Atlantic,FL,-82.53113079,27.26027732
3234,Florida,12,South Atlantic,FL,-82.51448341,27.2104537
3235,Florida,12,South Atlantic,FL,-82.5699575,27.27428021
3236,Florida,12,South Atlantic,FL,-82.53274029,27.33180192
3237,Florida,12,South Atlantic,FL,-82.56556229,27.38668141
3238,Florida,12,South Atlantic,FL,-82.68592541,27.4738446
3239,Florida,12,South Atlantic,FL,-82.6388891,27.50345931
3240,Florida,12,South Atlantic,FL,-82.66582901,27.49358702
3241,Florida,12,South Atlantic,FL,-82.68170612,27.52442938
3242,Florida,12,South Atlantic,FL,-82.48826699,27.478067
3243,Florida,12,South Atlantic,FL,-82.51419968,27.51198958
3244,Florida,12,South Atlantic,FL,-82.42717702,27.5228592
3245,Florida,12,South Atlantic,FL,-82.57557161,27.5123248
3246,Florida,12,South Atlantic,FL,-82.6387671,27.53663809
3247,Florida,12,South Atlantic,FL,-82.56960539,27.55271309
3248,Florida,12,South Atlantic,FL,-82.55426228,27.58223958
3249,Florida,12,South Atlantic,FL,-82.62637671,27.55519409
3250,Florida,12,South Atlantic,FL,-82.54004077,27.60810612
3251,Florida,12,South Atlantic,FL,-82.5524998,27.64401409
3252,Florida,12,South Atlantic,FL,-82.40437952,27.79162788
3253,Florida,12,South Atlantic,FL,-82.39881768,27.9062194
3254,Florida,12,South Atlantic,FL,-82.46099848,27.94015519
3255,Florida,12,South Atlantic,FL,-82.48313171,27.82194749
3256,Florida,12,South Atlantic,FL,-82.5105981,27.83123212
3257,Florida,12,South Atlantic,FL,-82.53899532,27.93572812
3258,Florida,12,South Atlantic,FL,-82.64556529,28.02884708
3259,Florida,12,South Atlantic,FL,-82.65068472,28.0071632
3260,Florida,12,South Atlantic,FL,-82.698339,28.0461689
3261,Florida,12,South Atlantic,FL,-82.6727189,28.0105143
3262,Florida,12,South Atlantic,FL,-82.70066599,27.9753535
3263,Florida,12,South Atlantic,FL,-82.64474119,27.96658391
3264,Florida,12,South Atlantic,FL,-82.72548499,27.94056279
3265,Florida,12,South Atlantic,FL,-82.5642645,27.87846202
3266,Florida,12,South Atlantic,FL,-82.62365312,27.84852701
3267,Florida,12,South Atlantic,FL,-82.64461909,27.71572512
3268,Florida,12,South Atlantic,FL,-82.67832658,27.7055878
3269,Florida,12,South Atlantic,FL,-82.79383861,27.82965402
3270,Florida,12,South Atlantic,FL,-82.7281629,27.7177732
3271,Florida,12,South Atlantic,FL,-82.7410033,27.68586828
3272,Florida,12,South Atlantic,FL,-82.84428559,27.85064128
3273,Florida,12,South Atlantic,FL,-82.77914408,28.17302741
3274,Florida,12,South Atlantic,FL,-82.67347591,28.42851058
3275,Florida,12,South Atlantic,FL,-82.63607578,28.69274889
3276,Florida,12,South Atlantic,FL,-82.68138069,28.80838219
3277,Florida,12,South Atlantic,FL,-82.63651901,28.81427791
3278,Florida,12,South Atlantic,FL,-82.6366192,28.88470788
3279,Florida,12,South Atlantic,FL,-82.7553222,29.00866029
3280,Florida,12,South Atlantic,FL,-82.80215699,29.15513237
3281,Florida,12,South Atlantic,FL,-83.0367478,29.1793877
3282,Florida,12,South Atlantic,FL,-83.0739287,29.2656523
3283,Florida,12,South Atlantic,FL,-83.14220647,29.2996514
3284,Florida,12,South Atlantic,FL,-83.10899511,29.32818278
3285,Florida,12,South Atlantic,FL,-83.1746328,29.34367919
3286,Florida,12,South Atlantic,FL,-83.23432778,29.43393752
3287,Florida,12,South Atlantic,FL,-83.38003131,29.51987483
3288,Florida,12,South Atlantic,FL,-83.40497381,29.66960259
3289,Florida,12,South Atlantic,FL,-83.55044821,29.73732311
3290,Florida,12,South Atlantic,FL,-83.65418269,29.91096181
3291,Florida,12,South Atlantic,FL,-83.97173829,30.07748309
3292,Florida,12,South Atlantic,FL,-84.0746251,30.09994817
3293,Florida,12,South Atlantic,FL,-84.14785483,30.08172502
3294,Florida,12,South Atlantic,FL,-84.23307128,30.10811171
3295,Florida,12,South Atlantic,FL,-84.35392492,30.06962442
3296,Florida,12,South Atlantic,FL,-84.36041669,29.9773907
3297,Florida,12,South Atlantic,FL,-84.43769009,29.99179149
3298,Florida,12,South Atlantic,FL,-84.43310419,29.95954519
3299,Florida,12,South Atlantic,FL,-84.33893869,29.94714149
3300,Florida,12,South Atlantic,FL,-84.34691112,29.91016869
3301,Florida,12,South Atlantic,FL,-84.46453789,29.92962732
3302,Florida,12,South Atlantic,FL,-84.8580307,29.7468606
3303,Florida,12,South Atlantic,FL,-84.92851331,29.77797188
3304,Florida,12,South Atlantic,FL,-84.9882831,29.71992151
3305,Florida,12,South Atlantic,FL,-85.21476,29.7015576
3306,Florida,12,South Atlantic,FL,-85.3648791,29.68301901
3307,Florida,12,South Atlantic,FL,-85.40960391,29.7767664
3308,Florida,12,South Atlantic,FL,-85.41405201,29.86306763
3309,Florida,12,South Atlantic,FL,-85.39299439,29.87541341
3310,Florida,12,South Atlantic,FL,-85.40254659,29.7943649
3311,Florida,12,South Atlantic,FL,-85.35804309,29.69125471
3312,Florida,12,South Atlantic,FL,-85.3065894,29.70171042
3313,Florida,12,South Atlantic,FL,-85.30052418,29.8097965
3314,Florida,12,South Atlantic,FL,-85.38479262,29.92380149
3315,Florida,12,South Atlantic,FL,-85.62849752,30.09259128
3316,Florida,12,South Atlantic,FL,-85.5685287,30.09829371
3317,Florida,12,South Atlantic,FL,-85.471358,30.02186358
3318,Florida,12,South Atlantic,FL,-85.41501339,30.03155239
3319,Florida,12,South Atlantic,FL,-85.43238592,30.04575431
3320,Florida,12,South Atlantic,FL,-85.3826944,30.02427019
3321,Florida,12,South Atlantic,FL,-85.38265622,30.03628619
3322,Florida,12,South Atlantic,FL,-85.3956723,30.05856742
3323,Florida,12,South Atlantic,FL,-85.46431581,30.05116359
3324,Florida,12,South Atlantic,FL,-85.5297167,30.13168649
3325,Florida,12,South Atlantic,FL,-85.7098295,30.17877341
3326,Florida,12,South Atlantic,FL,-85.6660584,30.25168941
3327,Florida,12,South Atlantic,FL,-85.60017641,30.25115101
3328,Florida,12,South Atlantic,FL,-85.56947552,30.3110041
3329,Florida,12,South Atlantic,FL,-85.71713128,30.26506189
3330,Florida,12,South Atlantic,FL,-85.75270828,30.29692941
3331,Florida,12,South Atlantic,FL,-85.85042059,30.28035942
3332,Florida,12,South Atlantic,FL,-85.82994261,30.23281398
3333,Florida,12,South Atlantic,FL,-85.75791919,30.22894552
3334,Florida,12,South Atlantic,FL,-85.72639322,30.12884219
3335,Florida,12,South Atlantic,FL,-85.98701328,30.2744304
3336,Florida,12,South Atlantic,FL,-86.3874596,30.3876589
3337,Florida,12,South Atlantic,FL,-86.50531379,30.40997292
3338,Florida,12,South Atlantic,FL,-86.38810808,30.40601281
3339,Florida,12,South Atlantic,FL,-86.24003302,30.39988781
3340,Florida,12,South Atlantic,FL,-86.24156652,30.42852778
3341,Florida,12,South Atlantic,FL,-86.11464072,30.38580188
3342,Florida,12,South Atlantic,FL,-86.12293398,30.42646168
3343,Florida,12,South Atlantic,FL,-86.21960829,30.48785418
3344,Florida,12,South Atlantic,FL,-86.38787911,30.46216761
3345,Florida,12,South Atlantic,FL,-86.45263908,30.50123708
3346,Florida,12,South Atlantic,FL,-86.61023582,30.42365162
3347,Florida,12,South Atlantic,FL,-86.79034759,30.41796328
3348,Florida,12,South Atlantic,FL,-87.19338208,30.3552218
3349,Florida,12,South Atlantic,FL,-86.93251082,30.46356498
3350,Florida,12,South Atlantic,FL,-87.0143999,30.51443463
3351,Florida,12,South Atlantic,FL,-86.98619312,30.59043058
3352,Florida,12,South Atlantic,FL,-87.01958041,30.58746672
3353,Florida,12,South Atlantic,FL,-87.06927188,30.45056449
3354,Florida,12,South Atlantic,FL,-87.12453369,30.56466678
3355,Florida,12,South Atlantic,FL,-87.17155502,30.5577356
3356,Florida,12,South Atlantic,FL,-87.1601026,30.46503321
3357,Florida,12,South Atlantic,FL,-87.27389758,30.35738462
3358,Florida,12,South Atlantic,FL,-87.42408008,30.32367148
3359,Florida,12,South Atlantic,FL,-87.4092562,30.40223889
3360,Florida,12,South Atlantic,FL,-87.34680741,30.43149869
3361,Florida,12,South Atlantic,FL,-87.34739508,30.45716909
3362,Florida,12,South Atlantic,FL,-87.41881669,30.48170079
3363,Florida,12,South Atlantic,FL,-87.44535299,30.53138973
3364,Florida,12,South Atlantic,FL,-87.42206739,30.5564936
3365,Florida,12,South Atlantic,FL,-87.39328092,30.62009829
3366,Florida,12,South Atlantic,FL,-87.39864492,30.66801542
3367,Florida,12,South Atlantic,FL,-87.41889429,30.69281018
3368,Florida,12,South Atlantic,FL,-87.46014051,30.70580258
3369,Florida,12,South Atlantic,FL,-87.52660292,30.7484917
3370,Florida,12,South Atlantic,FL,-87.54190018,30.78569529
3371,Florida,12,South Atlantic,FL,-87.6159152,30.84829638
3372,Florida,12,South Atlantic,FL,-87.62571161,30.876902
3373,Florida,12,South Atlantic,FL,-87.5898672,30.954361
3374,Florida,12,South Atlantic,FL,-87.59858017,31.00263082
3375,Florida,12,South Atlantic,FL,-87.16311759,31.0031572
3376,Florida,12,South Atlantic,FL,-86.77936171,30.99819178
3377,Florida,12,South Atlantic,FL,-86.70185251,30.99809242
3378,Florida,12,South Atlantic,FL,-86.38391972,30.99153828
3379,Florida,12,South Atlantic,FL,-86.18147622,30.99522512
3380,Florida,12,South Atlantic,FL,-86.03182181,30.99332759
3381,Florida,12,South Atlantic,FL,-85.48659709,31.00099801
3382,Florida,12,South Atlantic,FL,-85.48501018,31.00100179
3383,Florida,12,South Atlantic,FL,-85.00160721,31.0012534
3384,Florida,12,South Atlantic,FL,-85.00014198,30.97931952
3385,Florida,12,South Atlantic,FL,-84.9735677,30.96366439
3386,Florida,12,South Atlantic,FL,-84.96901231,30.92709379
3387,Florida,12,South Atlantic,FL,-84.93777618,30.89495768
3388,Florida,12,South Atlantic,FL,-84.92692619,30.84692222
3389,Florida,12,South Atlantic,FL,-84.93256392,30.802625
3390,Florida,12,South Atlantic,FL,-84.9268948,30.7760887
3391,Florida,12,South Atlantic,FL,-84.91534338,30.7540898
3392,Florida,12,South Atlantic,FL,-84.88828882,30.74388938
3393,Florida,12,South Atlantic,FL,-84.86458309,30.71450322
3394,Florida,12,South Atlantic,FL,-84.86300368,30.71266449
3395,Florida,12,South Atlantic,FL,-84.37444818,30.69409192
3396,Florida,12,South Atlantic,FL,-84.28166331,30.69041911
3397,Florida,12,South Atlantic,FL,-84.07556218,30.67857759
3398,Florida,12,South Atlantic,FL,-84.00073011,30.67553768
3399,Florida,12,South Atlantic,FL,-83.73784398,30.66049119
3400,Florida,12,South Atlantic,FL,-83.60905609,30.65078462
3401,Florida,12,South Atlantic,FL,-83.31060079,30.63430332
3402,Florida,12,South Atlantic,FL,-83.30131548,30.6332849
3403,Florida,12,South Atlantic,FL,-83.13244038,30.62134138
3404,Florida,12,South Atlantic,FL,-82.69635599,30.59572009
3405,Florida,12,South Atlantic,FL,-82.58295762,30.58905379
3406,Florida,12,South Atlantic,FL,-82.46313488,30.58268992
3407,Florida,12,South Atlantic,FL,-82.41209262,30.57730748
3408,Florida,12,South Atlantic,FL,-82.22103958,30.56707603
3409,Florida,12,South Atlantic,FL,-82.23839611,30.53144469
3410,Florida,12,South Atlantic,FL,-82.2193675,30.5029705
3411,Florida,12,South Atlantic,FL,-82.19918719,30.49001451
3412,Florida,12,South Atlantic,FL,-82.20556478,30.42385319
3413,Florida,12,South Atlantic,FL,-82.18023411,30.36863091
3414,Florida,12,South Atlantic,FL,-82.16463918,30.36129178
3415,Florida,12,South Atlantic,FL,-82.0527668,30.36379449
3416,Florida,12,South Atlantic,FL,-82.03835471,30.37890459
3417,Florida,12,South Atlantic,FL,-82.04609952,30.43406822
3418,Florida,12,South Atlantic,FL,-82.03512069,30.44287828
3419,Florida,12,South Atlantic,FL,-82.02250951,30.47771779
3420,Florida,12,South Atlantic,FL,-82.00580162,30.57099049
3421,Florida,12,South Atlantic,FL,-82.01365268,30.59869048
3422,Florida,12,South Atlantic,FL,-82.0449116,30.65091071
3423,Florida,12,South Atlantic,FL,-82.03188122,30.7575328
3424,Florida,12,South Atlantic,FL,-82.01296731,30.76425639
3425,Florida,12,South Atlantic,FL,-82.01553871,30.79131919
3426,Florida,12,South Atlantic,FL,-81.98147988,30.7783517
3427,Florida,12,South Atlantic,FL,-81.96155139,30.79600771
3428,Florida,12,South Atlantic,FL,-81.95302921,30.82043099
3429,Florida,12,South Atlantic,FL,-81.94380498,30.82424941
3430,Florida,12,South Atlantic,FL,-81.90751832,30.8134751
3431,Florida,12,South Atlantic,FL,-81.89914109,30.82830831
3432,Florida,12,South Atlantic,FL,-81.87300181,30.79908441
3433,Florida,12,South Atlantic,FL,-81.8031982,30.78808501
3434,Florida,12,South Atlantic,FL,-81.77670789,30.7615846
3435,Florida,12,South Atlantic,FL,-81.75771021,30.76963169
3436,Florida,12,South Atlantic,FL,-81.73667502,30.76388879
3437,Florida,12,South Atlantic,FL,-81.7167688,30.7453689
3438,Florida,12,South Atlantic,FL,-81.64247751,30.72908099
3439,Florida,12,South Atlantic,FL,-81.62798098,30.73177428
3440,Florida,12,South Atlantic,FL,-81.60477101,30.71632129
3441,Florida,12,South Atlantic,FL,-81.6011699,30.72488709
3442,Florida,12,South Atlantic,FL,-81.5365913,30.70657731
3443,Florida,12,South Atlantic,FL,-81.5285955,30.72145269
3444,Florida,12,South Atlantic,FL,-81.4987843,30.59860531
3445,Florida,12,South Atlantic,FL,-81.51811741,30.55621287
3446,Florida,12,South Atlantic,FL,-81.4575287,30.45476419
3447,Florida,12,South Atlantic,FL,-81.4807983,30.3805404
3448,Florida,12,South Atlantic,FL,-81.44326,30.3571874
3449,Florida,12,South Atlantic,FL,-81.43276771,30.2467817
3450,Florida,12,South Atlantic,FL,-81.30275791,29.913052
3451,Florida,12,South Atlantic,FL,-81.31648992,29.82924031
3452,Florida,12,South Atlantic,FL,-81.24378451,29.7379431
3453,Florida,12,South Atlantic,FL,-81.23376581,29.66902389
3454,Florida,12,South Atlantic,FL,-81.10988029,29.43023928
3455,Florida,12,South Atlantic,FL,-81.09705459,29.35179931
3456,Florida,12,South Atlantic,FL,-80.78566243,28.78519398
3457,Florida,12,South Atlantic,FL,-86.83388231,30.3997352
3458,Florida,12,South Atlantic,FL,-86.79155312,30.4039694
3459,Florida,12,South Atlantic,FL,-86.62082571,30.41455178
3460,Florida,12,South Atlantic,FL,-86.5347564,30.40679137
3461,Florida,12,South Atlantic,FL,-86.5227703,30.40114769
3462,Florida,12,South Atlantic,FL,-86.53264301,30.39338879
3463,Florida,12,South Atlantic,FL,-86.73864161,30.40255821
3464,Florida,12,South Atlantic,FL,-86.79296452,30.3905649
3465,Florida,12,South Atlantic,FL,-86.8345842,30.38703829
3466,Florida,12,South Atlantic,FL,-87.24234861,30.32143179
3467,Florida,12,South Atlantic,FL,-87.26704582,30.32143189
3468,Florida,12,South Atlantic,FL,-87.29032412,30.33271942
3469,Florida,12,South Atlantic,FL,-87.28608971,30.33977259
3470,Florida,12,South Atlantic,FL,-87.2021407,30.33483458
3471,Florida,12,South Atlantic,FL,-87.13934912,30.3517659
3472,Florida,12,South Atlantic,FL,-87.04764142,30.36940108
3473,Florida,12,South Atlantic,FL,-86.92912289,30.38139439
3474,Florida,12,South Atlantic,FL,-86.83388231,30.3997352
3475,Florida,12,South Atlantic,FL,-80.73583341,28.7888444
3476,Florida,12,South Atlantic,FL,-80.76333038,28.82206778
3477,Florida,12,South Atlantic,FL,-80.8171798,28.8953906
3478,Florida,12,South Atlantic,FL,-80.8910794,29.01339378
3479,Florida,12,South Atlantic,FL,-80.91628719,29.07182221
3480,Florida,12,South Atlantic,FL,-80.89909778,29.06151129
3481,Florida,12,South Atlantic,FL,-80.86243798,28.99162572
3482,Florida,12,South Atlantic,FL,-80.73583341,28.7888444
3483,Florida,12,South Atlantic,FL,-80.72589978,28.78436599
3484,Florida,12,South Atlantic,FL,-80.5796892,28.590154
3485,Florida,12,South Atlantic,FL,-80.52594811,28.46346261
3486,Florida,12,South Atlantic,FL,-80.58765589,28.4092602
3487,Florida,12,South Atlantic,FL,-80.62163022,28.41265922
3488,Florida,12,South Atlantic,FL,-80.57744671,28.54865352
3489,Florida,12,South Atlantic,FL,-80.59912908,28.60392279
3490,Florida,12,South Atlantic,FL,-80.66004312,28.61865109
3491,Florida,12,South Atlantic,FL,-80.69188152,28.58835018
3492,Florida,12,South Atlantic,FL,-80.78044529,28.61896062
3493,Florida,12,South Atlantic,FL,-80.7859303,28.68771629
3494,Florida,12,South Atlantic,FL,-80.73499481,28.7066172
3495,Florida,12,South Atlantic,FL,-80.75406838,28.73688391
3496,Florida,12,South Atlantic,FL,-80.64119769,28.65734601
3497,Florida,12,South Atlantic,FL,-80.72589978,28.78436599
3498,Florida,12,South Atlantic,FL,-80.68862388,28.58176439
3499,Florida,12,South Atlantic,FL,-80.65379478,28.60089049
3500,Florida,12,South Atlantic,FL,-80.60919279,28.5735665
3501,Florida,12,South Atlantic,FL,-80.66273051,28.42741021
3502,Florida,12,South Atlantic,FL,-80.66711059,28.30184131
3503,Florida,12,South Atlantic,FL,-80.60557169,28.14494459
3504,Florida,12,South Atlantic,FL,-80.72104352,28.38540102
3505,Florida,12,South Atlantic,FL,-80.68862388,28.58176439
3506,Florida,12,South Atlantic,FL,-82.10194158,26.58607722
3507,Florida,12,South Atlantic,FL,-82.06695302,26.49756438
3508,Florida,12,South Atlantic,FL,-82.09745612,26.4939425
3509,Florida,12,South Atlantic,FL,-82.13570963,26.64262988
3510,Florida,12,South Atlantic,FL,-82.18331018,26.6834324
3511,Florida,12,South Atlantic,FL,-82.12865179,26.69369141
3512,Florida,12,South Atlantic,FL,-82.10194158,26.58607722
3513,Florida,12,South Atlantic,FL,-80.24945368,25.3549376
3514,Florida,12,South Atlantic,FL,-80.35566527,25.15823362
3515,Florida,12,South Atlantic,FL,-80.58781969,24.95637638
3516,Florida,12,South Atlantic,FL,-80.35306368,25.2115321
3517,Florida,12,South Atlantic,FL,-80.33029699,25.26798162
3518,Florida,12,South Atlantic,FL,-80.36160109,25.29649933
3519,Florida,12,South Atlantic,FL,-80.24945368,25.3549376
3520,Georgia,13,South Atlantic,GA,-85.13016489,31.77885369
